customer_id,customer_name,lead_name,container_name,camera_id,camera_name,schedules (id|title|patrolType|status; ...),subgroup,reason
37991,Tampa Office CS (1),Immix.immixcs.net - Patrol,connector-37991,416397,Axis V5 camera (1),162|VCH - Raise|VisualCameraHealth|Active,F3,AP cronjob (vch-162 in AP mode) fires; no_patrols=4x/24h
37991,Tampa Office CS (1),Immix.immixcs.net - Patrol,connector-37991,416398,Axis V5 camera (2),162|VCH - Raise|VisualCameraHealth|Active,F3,AP cronjob (vch-162 in AP mode) fires; no_patrols=4x/24h
37991,Tampa Office CS (1),Immix.immixcs.net - Patrol,connector-37991,416399,Axis V5 camera (3),162|VCH - Raise|VisualCameraHealth|Active,F3,AP cronjob (vch-162 in AP mode) fires; no_patrols=4x/24h
37991,Tampa Office CS (1),Immix.immixcs.net - Patrol,connector-37991,416400,Axis V5 camera (4),162|VCH - Raise|VisualCameraHealth|Active,F3,AP cronjob (vch-162 in AP mode) fires; no_patrols=4x/24h
37991,Tampa Office CS (1),Immix.immixcs.net - Patrol,connector-37991,416401,IncidentCODE Dispatch Alarms - DO NOT DELETE camera (1),162|VCH - Raise|VisualCameraHealth|Active,F3,AP cronjob (vch-162 in AP mode) fires; no_patrols=4x/24h
38316,DH,Immix.Hedrick - Patrol,connector-38316,418368,Hallway Alarm camera (1),597|AutoPatrol|AutoPatrol|Active; 187|Raise|VisualCameraHealth|Deleted; 598|test|AutoPatrol|Deleted,F3,AP cronjob (ap-597) fires 96x/day; no_patrols=288/24h
38316,DH,Immix.Hedrick - Patrol,connector-38316,418369,Office Alarm camera (1),597|AutoPatrol|AutoPatrol|Active; 187|Raise|VisualCameraHealth|Deleted; 598|test|AutoPatrol|Deleted,F3,AP cronjob (ap-597) fires 96x/day; no_patrols=288/24h
38316,DH,Immix.Hedrick - Patrol,connector-38316,418370,Office 2 Alarm camera (1),597|AutoPatrol|AutoPatrol|Active; 187|Raise|VisualCameraHealth|Deleted; 598|test|AutoPatrol|Deleted,F3,AP cronjob (ap-597) fires 96x/day; no_patrols=288/24h
38575,2992 Sheppard Ave E,Live Patrol - Patrol,connector-38575,420146,09. Northwest Corner East,201|VCH Check|VisualCameraHealth|Active,F3 (provisional),vch-201 in AP mode; classified by K8s sample-count pattern (~481/24h)
38575,2992 Sheppard Ave E,Live Patrol - Patrol,connector-38575,420147,02. Northeast Corner SE,201|VCH Check|VisualCameraHealth|Active,F3 (provisional),vch-201 in AP mode; classified by K8s sample-count pattern (~481/24h)
38575,2992 Sheppard Ave E,Live Patrol - Patrol,connector-38575,420148,01. Northeast Corner NE,201|VCH Check|VisualCameraHealth|Active,F3 (provisional),vch-201 in AP mode; classified by K8s sample-count pattern (~481/24h)
38575,2992 Sheppard Ave E,Live Patrol - Patrol,connector-38575,420149,07. Northwest Corner South,201|VCH Check|VisualCameraHealth|Active,F3 (provisional),vch-201 in AP mode; classified by K8s sample-count pattern (~481/24h)
38575,2992 Sheppard Ave E,Live Patrol - Patrol,connector-38575,420150,05. Southwest Corner East,201|VCH Check|VisualCameraHealth|Active,F3 (provisional),vch-201 in AP mode; classified by K8s sample-count pattern (~481/24h)
38575,2992 Sheppard Ave E,Live Patrol - Patrol,connector-38575,420151,08. Northwest Corner PTZ,201|VCH Check|VisualCameraHealth|Active,F3 (provisional),vch-201 in AP mode; classified by K8s sample-count pattern (~481/24h)
38575,2992 Sheppard Ave E,Live Patrol - Patrol,connector-38575,420152,06. Southwest Corner North,201|VCH Check|VisualCameraHealth|Active,F3 (provisional),vch-201 in AP mode; classified by K8s sample-count pattern (~481/24h)
38694,Immix Nottingham Office,UK Sales - Patrol,connector-38694,421185,Conference Room,276|CAM TEST DEMO|VisualCameraHealth|Active; 247|DFaily Camera Check|VisualCameraHealth|Active; 246|Site Camera Check|VisualCameraHealth|Active,F4,3 vch CHM schedules (vch-246/276/247) all fail 'no patrols to run due to error' (api_fail=4x each) — multi-schedule admin API issue
38694,Immix Nottingham Office,UK Sales - Patrol,connector-38694,421186,Corridor,276|CAM TEST DEMO|VisualCameraHealth|Active; 247|DFaily Camera Check|VisualCameraHealth|Active; 246|Site Camera Check|VisualCameraHealth|Active,F4,3 vch CHM schedules (vch-246/276/247) all fail 'no patrols to run due to error' (api_fail=4x each) — multi-schedule admin API issue
38694,Immix Nottingham Office,UK Sales - Patrol,connector-38694,421187,Training Room,276|CAM TEST DEMO|VisualCameraHealth|Active; 247|DFaily Camera Check|VisualCameraHealth|Active; 246|Site Camera Check|VisualCameraHealth|Active,F4,3 vch CHM schedules (vch-246/276/247) all fail 'no patrols to run due to error' (api_fail=4x each) — multi-schedule admin API issue
38694,Immix Nottingham Office,UK Sales - Patrol,connector-38694,421188,Office,276|CAM TEST DEMO|VisualCameraHealth|Active; 247|DFaily Camera Check|VisualCameraHealth|Active; 246|Site Camera Check|VisualCameraHealth|Active,F4,3 vch CHM schedules (vch-246/276/247) all fail 'no patrols to run due to error' (api_fail=4x each) — multi-schedule admin API issue
38694,Immix Nottingham Office,UK Sales - Patrol,connector-38694,421189,Roof camera,276|CAM TEST DEMO|VisualCameraHealth|Active; 247|DFaily Camera Check|VisualCameraHealth|Active; 246|Site Camera Check|VisualCameraHealth|Active,F4,3 vch CHM schedules (vch-246/276/247) all fail 'no patrols to run due to error' (api_fail=4x each) — multi-schedule admin API issue
38694,Immix Nottingham Office,UK Sales - Patrol,connector-38694,421190,Entrance,276|CAM TEST DEMO|VisualCameraHealth|Active; 247|DFaily Camera Check|VisualCameraHealth|Active; 246|Site Camera Check|VisualCameraHealth|Active,F4,3 vch CHM schedules (vch-246/276/247) all fail 'no patrols to run due to error' (api_fail=4x each) — multi-schedule admin API issue
38694,Immix Nottingham Office,UK Sales - Patrol,connector-38694,421191,Tenant Lounge Entrance,276|CAM TEST DEMO|VisualCameraHealth|Active; 247|DFaily Camera Check|VisualCameraHealth|Active; 246|Site Camera Check|VisualCameraHealth|Active,F4,3 vch CHM schedules (vch-246/276/247) all fail 'no patrols to run due to error' (api_fail=4x each) — multi-schedule admin API issue
38694,Immix Nottingham Office,UK Sales - Patrol,connector-38694,421192,Breakout room,276|CAM TEST DEMO|VisualCameraHealth|Active; 247|DFaily Camera Check|VisualCameraHealth|Active; 246|Site Camera Check|VisualCameraHealth|Active,F4,3 vch CHM schedules (vch-246/276/247) all fail 'no patrols to run due to error' (api_fail=4x each) — multi-schedule admin API issue
38694,Immix Nottingham Office,UK Sales - Patrol,connector-38694,421193,Stairwell,276|CAM TEST DEMO|VisualCameraHealth|Active; 247|DFaily Camera Check|VisualCameraHealth|Active; 246|Site Camera Check|VisualCameraHealth|Active,F4,3 vch CHM schedules (vch-246/276/247) all fail 'no patrols to run due to error' (api_fail=4x each) — multi-schedule admin API issue
38694,Immix Nottingham Office,UK Sales - Patrol,connector-38694,421194,Dahua IPC,276|CAM TEST DEMO|VisualCameraHealth|Active; 247|DFaily Camera Check|VisualCameraHealth|Active; 246|Site Camera Check|VisualCameraHealth|Active,F4,3 vch CHM schedules (vch-246/276/247) all fail 'no patrols to run due to error' (api_fail=4x each) — multi-schedule admin API issue
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421276,CS # 1,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421277,Front of Generator  (1/2),210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421278,Smoking Door  (2/2),210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421280,It Storage,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421281,Main Hallway,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421282,Front Reception,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421283,Interior Mantrap Suite entry,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421284,Back Stairwell,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421285,1st Floor Main Entrance,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421287,CS #3,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421288,CS # 2,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421289,CS # 4,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421290,Executive Hallway,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421294,Utility Room Hallways,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421295,Rear Collabortion Area,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421296,External Mantrap Interior,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421297,Interior Mantrap CS Entry,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421298,Front Foyer,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421299,Exterior Mantrap Exterior,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38711,CORPORATE SERVICES (5600055),Vector Security - Patrol,connector-38711,421300,Interior Mantrap to CS,210|Visual Camera Health|VisualCameraHealth|Active; 1048|Visual Camera Health|VisualCameraHealth|Deleted,F3 (provisional),vch-210 in AP mode; WARNING pattern likely matches no_patrols (NRDB timed out on direct check)
38738,2 Fuller Road - Bergvliet,OmniVision - Patrol,connector-38738,421495,Yard to Driveway,212|2 Camera Check|VisualCameraHealth|Active,F3 (provisional),vch-212 in AP mode; classified by K8s sample-count pattern (~483/24h)
38738,2 Fuller Road - Bergvliet,OmniVision - Patrol,connector-38738,421496,Front Door,212|2 Camera Check|VisualCameraHealth|Active,F3 (provisional),vch-212 in AP mode; classified by K8s sample-count pattern (~483/24h)
38738,2 Fuller Road - Bergvliet,OmniVision - Patrol,connector-38738,421497,Trampoline,212|2 Camera Check|VisualCameraHealth|Active,F3 (provisional),vch-212 in AP mode; classified by K8s sample-count pattern (~483/24h)
38738,2 Fuller Road - Bergvliet,OmniVision - Patrol,connector-38738,421498,Driveway,212|2 Camera Check|VisualCameraHealth|Active,F3 (provisional),vch-212 in AP mode; classified by K8s sample-count pattern (~483/24h)
38738,2 Fuller Road - Bergvliet,OmniVision - Patrol,connector-38738,421499,Pool Corner,212|2 Camera Check|VisualCameraHealth|Active,F3 (provisional),vch-212 in AP mode; classified by K8s sample-count pattern (~483/24h)
38738,2 Fuller Road - Bergvliet,OmniVision - Patrol,connector-38738,421500,Kitchen Door,212|2 Camera Check|VisualCameraHealth|Active,F3 (provisional),vch-212 in AP mode; classified by K8s sample-count pattern (~483/24h)
38738,2 Fuller Road - Bergvliet,OmniVision - Patrol,connector-38738,421501,Garage,212|2 Camera Check|VisualCameraHealth|Active,F3 (provisional),vch-212 in AP mode; classified by K8s sample-count pattern (~483/24h)
38738,2 Fuller Road - Bergvliet,OmniVision - Patrol,connector-38738,421502,Garden,212|2 Camera Check|VisualCameraHealth|Active,F3 (provisional),vch-212 in AP mode; classified by K8s sample-count pattern (~483/24h)
38738,2 Fuller Road - Bergvliet,OmniVision - Patrol,connector-38738,426258,Garden,212|2 Camera Check|VisualCameraHealth|Active,F3 (provisional),vch-212 in AP mode; classified by K8s sample-count pattern (~483/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425351,PHCC - Exterior - Emerg W Exit,217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425352,PHCC - Emerg - Nursing Station,217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425353,PHCC - Clinic - Reception,217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425354,PHCC - Health Centre - Main Entry,217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425355,PHCC - Emerg - Admitting,217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425356,PHCC - Exterior - Emerg E Parking,217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425357,PHCC - Health Centre - Admitting 113,217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425358,PHCC - Health Centre - Admitting 114,217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425359,PHCC - Exterior - Health Centre N Exit (New),217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425360,PHCC - Exterior - E Field,217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425361,PHCC - Exterior - Health Centre S Parking,217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425362,PHCC - Exterior - Emerg Entry,217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425363,PHCC - Emerg - Ward Entry,217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425364,PHCC - Emerg - Rear Exit,217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
39252,(RVM2657) 8A4265 - Pemberton HCC,Paladin Technologies - Patrol,connector-39252,425365,PHCC - Exterior - Emerg W Parking,217|test|VisualCameraHealth|Active,F4,AP cronjob (vch-217) fires; 'no patrols to run due to error' — admin API unreachable (api_fail=4x/24h)
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,434574,Cam1,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,434575,cam2,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,434576,Cam3,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,434577,Cam4,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,434578,Cam5,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,434579,Cam6,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,434580,Cam7,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,434581,Cam 8,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,434582,Cam9,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,434583,Cam10,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,434584,Cam11,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,434585,Cam12,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,434586,Cam13,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,434587,Cam14,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437302,Cam1,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437303,Cam,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437304,Cam3,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437305,Cam4,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437306,Cam5,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437307,Cam6,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437308,Cam7,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437309,Cam8,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437310,Cam9,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437311,Cam10,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437312,Cam11,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437313,Cam12,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437314,Cam13,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437315,Cam14,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437316,Cam15,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437317,Cam16,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437318,Cam17,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437319,Cam18,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437320,Cam19,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
40499,ABC Liquor Store 8,Eyeforce - Patrol,connector-40499,437321,Cam20,1079|Visual Camera Health|VisualCameraHealth|Active,F6,"VCH cronjob fires (patrolType=VisualCameraHealth, ~4x/day); no site_product_* events to Snowflake — VCH billing-emit path silent"
